date,territory_id,territory,region,state,city_tier,channel,product,units_sold,revenue,discount_pct,stock_availability,distributor_count,market_phase
2026-01-01,TR35,Bhubaneswar,East,Odisha,T2,E-Pharmacy,DePURA Kids 15 ml,59,6886.63,0.1224,0.911,6,post_relaunch
2026-01-01,TR35,Bhubaneswar,East,Odisha,T2,Hospital Pharmacy,DePURA Kids 10 ml,18,1700.28,0.0004,0.846,6,post_relaunch
2026-01-01,TR35,Bhubaneswar,East,Odisha,T2,Hospital Pharmacy,DePURA Kids 15 ml,57,7431.34,0.0197,0.858,6,post_relaunch
2026-01-01,TR35,Bhubaneswar,East,Odisha,T2,Pharmacy Chain,DePURA Kids 10 ml,20,1709.7,0.0954,0.835,6,post_relaunch
2026-01-01,TR35,Bhubaneswar,East,Odisha,T2,Pharmacy Chain,DePURA Kids 15 ml,64,7729.93,0.0919,0.874,6,post_relaunch
2026-01-01,TR35,Bhubaneswar,East,Odisha,T2,Retail Chemist,DePURA Kids 10 ml,68,6123.36,0.0471,0.814,6,post_relaunch
2026-01-01,TR35,Bhubaneswar,East,Odisha,T2,Retail Chemist,DePURA Kids 15 ml,204,25626.23,0.0555,0.845,6,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,E-Pharmacy,DePURA Kids 10 ml,38,3041.81,0.1529,0.841,8,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,E-Pharmacy,DePURA Kids 15 ml,104,11869.95,0.1418,0.822,8,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 10 ml,28,2584.94,0.0231,0.772,8,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 15 ml,102,13249.52,0.0233,0.829,8,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 10 ml,31,2757.3,0.0588,0.816,8,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 15 ml,110,13519.86,0.0759,0.815,8,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 10 ml,151,13659.8,0.0427,0.857,8,post_relaunch
2026-01-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 15 ml,400,49832.28,0.0633,0.845,8,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,132,10619.33,0.1487,1.0,15,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,728,80581.65,0.1678,1.0,15,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,81,7529.21,0.0164,0.971,15,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,336,43455.34,0.0276,0.972,15,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,127,11008.33,0.0828,0.906,15,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,565,68733.2,0.0853,0.91,15,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,284,25408.71,0.0533,0.923,15,post_relaunch
2026-02-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,1254,158876.24,0.0474,0.967,15,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,87,7000.03,0.1486,0.756,12,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,260,29123.94,0.1578,0.669,12,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,53,4996.75,0.0023,0.717,12,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,217,27946.52,0.0317,0.662,12,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,83,7189.38,0.0834,0.723,12,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,317,39208.43,0.07,0.681,12,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,222,20045.42,0.0445,0.779,12,post_relaunch
2026-02-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,639,80433.0,0.0536,0.731,12,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,23,1860.71,0.1439,0.869,5,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,112,12495.76,0.1611,0.936,5,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,24,2189.91,0.0344,0.905,5,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,83,11027.56,0.001,0.899,5,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,35,3015.22,0.0884,0.878,5,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,91,11094.54,0.0833,0.904,5,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,98,8753.28,0.0548,0.796,5,post_relaunch
2026-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,302,37650.23,0.0626,0.821,5,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 10 ml,28,2286.24,0.136,0.952,8,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 15 ml,92,10338.57,0.1551,0.967,8,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 10 ml,25,2319.0,0.0184,0.871,8,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 15 ml,84,10778.95,0.0352,0.939,8,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Pharmacy Chain,DePURA Kids 10 ml,25,2184.88,0.0752,0.931,8,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Pharmacy Chain,DePURA Kids 15 ml,64,8110.87,0.0471,0.855,8,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Retail Chemist,DePURA Kids 10 ml,126,11262.38,0.0541,0.911,8,post_relaunch
2026-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Retail Chemist,DePURA Kids 15 ml,292,37427.79,0.0363,0.834,8,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,32,2620.82,0.1333,0.884,6,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,85,9419.86,0.1668,0.737,6,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,25,2327.37,0.0149,0.857,6,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,82,10629.23,0.0254,0.832,6,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,30,2609.89,0.0794,0.75,6,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,74,9030.64,0.0824,0.734,6,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,137,12380.63,0.0437,0.767,6,post_relaunch
2026-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,360,44784.34,0.0647,0.792,6,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,26,2111.76,0.1405,0.653,5,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,86,9781.79,0.1448,0.708,5,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,31,2892.96,0.0125,0.705,5,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,84,10952.17,0.0197,0.695,5,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,23,2026.97,0.0674,0.658,5,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,87,10556.35,0.0877,0.685,5,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,116,10496.64,0.0425,0.708,5,post_relaunch
2026-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,392,49169.82,0.0569,0.654,5,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,E-Pharmacy,DePURA Kids 10 ml,3,238.3,0.1594,0.72,3,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,E-Pharmacy,DePURA Kids 15 ml,12,1353.1,0.1522,0.677,3,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Hospital Pharmacy,DePURA Kids 10 ml,5,472.5,0.0,0.631,3,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Hospital Pharmacy,DePURA Kids 15 ml,14,1796.71,0.0351,0.668,3,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Pharmacy Chain,DePURA Kids 10 ml,3,263.73,0.0697,0.617,3,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Pharmacy Chain,DePURA Kids 15 ml,7,872.91,0.0624,0.666,3,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Retail Chemist,DePURA Kids 10 ml,40,3636.6,0.0379,0.702,3,post_relaunch
2026-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Retail Chemist,DePURA Kids 15 ml,79,10130.69,0.0358,0.662,3,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,E-Pharmacy,DePURA Kids 10 ml,19,1538.65,0.143,0.764,7,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,E-Pharmacy,DePURA Kids 15 ml,72,8120.74,0.152,0.741,7,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Hospital Pharmacy,DePURA Kids 10 ml,20,1839.49,0.0267,0.711,7,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Hospital Pharmacy,DePURA Kids 15 ml,76,10027.76,0.0079,0.729,7,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Pharmacy Chain,DePURA Kids 10 ml,28,2379.89,0.1006,0.775,7,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Pharmacy Chain,DePURA Kids 15 ml,74,9196.84,0.0656,0.738,7,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Retail Chemist,DePURA Kids 10 ml,93,8422.98,0.0416,0.674,7,post_relaunch
2026-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Retail Chemist,DePURA Kids 15 ml,299,39230.91,0.0486,0.685,7,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,E-Pharmacy,DePURA Kids 10 ml,21,1701.72,0.1425,0.793,6,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,E-Pharmacy,DePURA Kids 15 ml,70,8000.01,0.1407,0.864,6,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Hospital Pharmacy,DePURA Kids 10 ml,15,1390.22,0.0192,0.778,6,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Hospital Pharmacy,DePURA Kids 15 ml,62,8163.35,0.01,0.837,6,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Pharmacy Chain,DePURA Kids 10 ml,20,1755.78,0.071,0.804,6,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Pharmacy Chain,DePURA Kids 15 ml,68,8335.56,0.0783,0.769,6,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Retail Chemist,DePURA Kids 10 ml,78,7193.48,0.0241,0.815,6,post_relaunch
2026-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Retail Chemist,DePURA Kids 15 ml,262,33548.39,0.0372,0.845,6,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,E-Pharmacy,DePURA Kids 10 ml,8,628.57,0.1686,0.669,7,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,E-Pharmacy,DePURA Kids 15 ml,29,3256.31,0.1557,0.793,7,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,Hospital Pharmacy,DePURA Kids 10 ml,9,843.77,0.0079,0.685,7,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,Hospital Pharmacy,DePURA Kids 15 ml,24,3177.67,0.0045,0.684,7,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,Pharmacy Chain,DePURA Kids 10 ml,11,940.99,0.0948,0.729,7,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,Pharmacy Chain,DePURA Kids 15 ml,18,2278.95,0.0481,0.674,7,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,Retail Chemist,DePURA Kids 10 ml,37,3370.39,0.0361,0.683,7,post_relaunch
2026-02-01,TR10,Jaipur,North,Rajasthan,T2,Retail Chemist,DePURA Kids 15 ml,130,16762.39,0.0305,0.747,7,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,E-Pharmacy,DePURA Kids 10 ml,9,713.12,0.1615,0.836,6,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,E-Pharmacy,DePURA Kids 15 ml,23,2644.7,0.1354,0.865,6,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,Hospital Pharmacy,DePURA Kids 10 ml,11,1028.05,0.011,0.773,6,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,Hospital Pharmacy,DePURA Kids 15 ml,25,3287.49,0.0113,0.809,6,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,Pharmacy Chain,DePURA Kids 10 ml,7,612.98,0.0733,0.725,6,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,Pharmacy Chain,DePURA Kids 15 ml,21,2629.57,0.0585,0.783,6,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,Retail Chemist,DePURA Kids 10 ml,81,7373.17,0.0368,0.854,6,post_relaunch
2026-02-01,TR11,Dehradun,North,Uttarakhand,T3,Retail Chemist,DePURA Kids 15 ml,144,18810.6,0.0178,0.757,6,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 10 ml,26,2089.38,0.1496,0.976,10,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 15 ml,167,18691.07,0.1585,0.898,10,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 10 ml,23,2145.01,0.0131,0.901,10,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 15 ml,88,11704.0,0.0,0.901,10,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 10 ml,26,2250.13,0.0842,0.947,10,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 15 ml,119,14594.45,0.0779,0.922,10,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,Retail Chemist,DePURA Kids 10 ml,76,6856.46,0.0453,0.9,10,post_relaunch
2026-02-01,TR12,Mumbai West,West,Maharashtra,T1,Retail Chemist,DePURA Kids 15 ml,306,39129.54,0.0385,0.863,10,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 10 ml,72,5797.47,0.1479,0.946,13,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 15 ml,408,46416.81,0.1446,1.0,13,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 10 ml,68,6264.93,0.0251,1.0,13,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 15 ml,267,34593.42,0.0258,0.972,13,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 10 ml,87,7637.71,0.071,1.0,13,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 15 ml,453,55683.03,0.0758,0.953,13,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,Retail Chemist,DePURA Kids 10 ml,240,21564.02,0.0492,0.947,13,post_relaunch
2026-02-01,TR13,Mumbai Thane,West,Maharashtra,T1,Retail Chemist,DePURA Kids 15 ml,1108,139421.59,0.0539,1.0,13,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 10 ml,59,4695.44,0.1578,0.722,11,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 15 ml,292,33665.91,0.1331,0.774,11,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 10 ml,63,5936.86,0.0028,0.811,11,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 15 ml,228,29622.05,0.0231,0.764,11,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 10 ml,86,7510.86,0.0758,0.771,11,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 15 ml,318,38569.75,0.0881,0.796,11,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,Retail Chemist,DePURA Kids 10 ml,202,17848.71,0.065,0.74,11,post_relaunch
2026-02-01,TR14,Pune,West,Maharashtra,T1,Retail Chemist,DePURA Kids 15 ml,797,102887.79,0.0294,0.721,11,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,E-Pharmacy,DePURA Kids 10 ml,23,1868.39,0.1404,0.845,10,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,E-Pharmacy,DePURA Kids 15 ml,67,7529.87,0.15685,0.936,10,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,Hospital Pharmacy,DePURA Kids 10 ml,20,1833.51,0.0299,0.803,10,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,Hospital Pharmacy,DePURA Kids 15 ml,61,8021.2,0.0113,0.822,10,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,Pharmacy Chain,DePURA Kids 10 ml,21,1770.87,0.1076,0.849,10,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,Pharmacy Chain,DePURA Kids 15 ml,70,8716.16,0.0638,0.833,10,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,Retail Chemist,DePURA Kids 10 ml,69,6236.63,0.0435,0.767,10,post_relaunch
2026-02-01,TR15,Nagpur,West,Maharashtra,T2,Retail Chemist,DePURA Kids 15 ml,275,35562.44,0.0277,0.796,10,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,E-Pharmacy,DePURA Kids 10 ml,72,5661.3,0.1679,1.0,15,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,E-Pharmacy,DePURA Kids 15 ml,353,39710.19,0.1542,1.0,15,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,Hospital Pharmacy,DePURA Kids 10 ml,53,4887.33,0.0242,0.942,15,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,Hospital Pharmacy,DePURA Kids 15 ml,234,30996.13,0.004,0.972,15,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,Pharmacy Chain,DePURA Kids 10 ml,70,6041.87,0.0866,0.962,15,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,Pharmacy Chain,DePURA Kids 15 ml,289,34859.76,0.0931,0.983,15,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,Retail Chemist,DePURA Kids 10 ml,156,13858.59,0.0599,0.916,15,post_relaunch
2026-02-01,TR16,Ahmedabad,West,Gujarat,T1,Retail Chemist,DePURA Kids 15 ml,756,98783.73,0.0175,0.948,15,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,E-Pharmacy,DePURA Kids 10 ml,22,1760.53,0.1532,0.655,5,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,E-Pharmacy,DePURA Kids 15 ml,87,9952.82,0.1398,0.721,5,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,Hospital Pharmacy,DePURA Kids 10 ml,25,2311.84,0.0214,0.643,5,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,Hospital Pharmacy,DePURA Kids 15 ml,52,6694.69,0.032,0.632,5,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,Pharmacy Chain,DePURA Kids 10 ml,21,1839.06,0.0733,0.684,5,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,Pharmacy Chain,DePURA Kids 15 ml,64,7822.47,0.081,0.709,5,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,Retail Chemist,DePURA Kids 10 ml,81,7500.62,0.0201,0.669,5,post_relaunch
2026-02-01,TR17,Surat-Vadodara,West,Gujarat,T2,Retail Chemist,DePURA Kids 15 ml,313,40126.76,0.0361,0.668,5,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,E-Pharmacy,DePURA Kids 10 ml,16,1259.67,0.1669,0.836,7,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,E-Pharmacy,DePURA Kids 15 ml,35,3931.3,0.1555,0.735,7,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,Hospital Pharmacy,DePURA Kids 10 ml,17,1587.58,0.0118,0.801,7,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,Hospital Pharmacy,DePURA Kids 15 ml,41,5380.27,0.0133,0.672,7,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,Pharmacy Chain,DePURA Kids 10 ml,14,1232.0,0.0688,0.724,7,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,Pharmacy Chain,DePURA Kids 15 ml,34,4222.56,0.0883,0.745,7,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,Retail Chemist,DePURA Kids 10 ml,108,9854.11,0.0345,0.719,7,post_relaunch
2026-02-01,TR18,Rajkot,West,Gujarat,T3,Retail Chemist,DePURA Kids 15 ml,257,32787.78,0.0408,0.622,7,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,34,2731.73,0.1498,0.712,6,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,151,16620.17,0.1724,0.716,6,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,37,3354.35,0.0407,0.644,6,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,95,12455.91,0.0142,0.719,6,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,42,3694.27,0.0692,0.654,6,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,120,14240.39,0.1077,0.676,6,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,136,12530.87,0.025,0.66,6,post_relaunch
2026-02-01,TR19,Indore,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,735,93651.45,0.042,0.756,6,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,10,801.02,0.1524,0.808,3,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,38,4231.35,0.1628,0.744,3,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,10,912.12,0.0348,0.705,3,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,41,5247.42,0.0377,0.657,3,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,10,853.7,0.0966,0.69,3,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,43,5254.94,0.0811,0.65,3,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,49,4436.31,0.0419,0.627,3,post_relaunch
2026-02-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,217,27791.91,0.037,0.693,3,post_relaunch
2026-02-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,E-Pharmacy,DePURA Kids 10 ml,8,656.16,0.1321,0.922,5,post_relaunch
2026-02-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,E-Pharmacy,DePURA Kids 15 ml,25,2818.86,0.1522,0.895,5,post_relaunch
